ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count,week,state,county,state_cases,state_deaths,county_cases,county_deaths,day_of_week,days_since_warehouse_started,state_abbr,is_holiday,statewise_population,statewise_land_area_per_sqmile,statewise_population_per_sqmile,statewise_geographic_region,geographic_region_division,statewise_median_age,statewise_median_household_income,total_count,yearly_count,monthly_count,weekly_count
0x3cc6,2020-08-12,WH_0x3ea,38.749077,-105.18306,Type_A,2020,8,No,No,13.8,32.099999999999994,33,colorado,teller,51847,1881.0,137,3.0,2,1319.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1319,224,11,2
0x3cc7,2020-08-12,WH_0x3ea,38.749077,-105.18306,Type_B,2020,8,No,No,4.5,7.9,33,colorado,teller,51847,1881.0,137,3.0,2,1319.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,953,224,11,2
0x482e,2020-08-12,WH_0x3eb,35.67897,-109.067413,Type_A,2020,8,No,No,7.699999999999998,22.0,33,arizona,apache,189522,4348.0,3212,139.0,2,953.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,953,224,11,2
0x482f,2020-08-12,WH_0x3eb,35.67897,-109.067413,Type_B,2020,8,No,No,3.0,3.6,33,arizona,apache,189522,4348.0,3212,139.0,2,953.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,953,224,11,2
0x52a6,2020-08-12,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,8,No,No,4.6,12.9,33,alabama,marshall,104786,1882.0,3293,39.0,2,833.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,833,224,11,2
0x52a7,2020-08-12,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,8,No,No,3.7,6.5,33,alabama,marshall,104786,1882.0,3293,39.0,2,833.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,833,224,11,2
0x5b34,2020-08-12,WH_0x3ed,25.750156,-80.27964,Type_A,2020,8,No,No,3.9,13.6,33,florida,miami-dade,550893,8764.0,139270,1939.0,2,588.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,588,224,11,2
0x5b35,2020-08-12,WH_0x3ed,25.750156,-80.27964,Type_B,2020,8,No,No,1.7000000000000002,7.6,33,florida,miami-dade,550893,8764.0,139270,1939.0,2,588.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,588,224,11,2
0x62d2,2020-08-12,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,8,No,No,6.1,11.9,33,florida,columbia,550893,8764.0,223,12.0,2,468.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,468,224,11,2
0x62d3,2020-08-12,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,8,No,Yes,0.0,1.5999999999999996,33,florida,columbia,550893,8764.0,223,12.0,2,468.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,468,224,11,2
0x6886,2020-08-12,WH_0x3ef,41.611603,-87.551186,Type_A,2020,8,No,No,5.3,10.499999999999998,33,illinois,cook,200648,7907.0,454,6.0,2,223.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,223,223,11,2
0x6887,2020-08-12,WH_0x3ef,41.611603,-87.551186,Type_B,2020,8,No,No,0.6000000000000001,1.5000000000000004,33,illinois,cook,200648,7907.0,454,6.0,2,223.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,223,223,11,2
0x6d48,2020-08-12,WH_0x3f0,37.915825,-89.829262,Type_A,2020,8,No,No,9.1,26.9,33,illinois,randolph,200648,7907.0,416,12.0,2,102.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,102,102,11,2
0x6d49,2020-08-12,WH_0x3f0,37.915825,-89.829262,Type_B,2020,8,No,No,3.2,4.9,33,illinois,randolph,200648,7907.0,416,12.0,2,102.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,102,102,11,2
0x72be,2020-08-12,WH_0x3f1,48.692551,-116.319862,Type_A,2020,8,No,No,6.199999999999998,20.3,33,idaho,boundary,26280,251.0,38,0.0,2,192.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,192,192,11,2
0x72bf,2020-08-12,WH_0x3f1,48.692551,-116.319862,Type_B,2020,8,No,No,4.0,4.199999999999999,33,idaho,boundary,26280,251.0,38,0.0,2,192.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,192,192,11,2
0x7742,2020-08-12,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,8,No,No,9.5,23.0,33,alaska,matanuska-susitna,4653,25.0,0,0.0,2,71.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,71,71,11,2
0x7743,2020-08-12,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,8,No,No,1.0,7.0,33,alaska,matanuska-susitna,4653,25.0,0,0.0,2,71.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,71,71,11,2
0x2ff2,2020-08-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,8,No,No,11.2,26.6,33,connecticut,hartford,50782,4450.0,12855,1416.0,3,1320.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1320,225,12,3
0x2ff3,2020-08-13,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,8,No,No,1.5,5.0,33,connecticut,hartford,50782,4450.0,12855,1416.0,3,1320.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,954,225,12,3
0x3cc8,2020-08-13,WH_0x3ea,38.749077,-105.18306,Type_A,2020,8,No,No,13.6,45.7,33,colorado,teller,52242,1886.0,143,3.0,3,1320.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1320,225,12,3
0x3cc9,2020-08-13,WH_0x3ea,38.749077,-105.18306,Type_B,2020,8,No,No,2.8,10.7,33,colorado,teller,52242,1886.0,143,3.0,3,1320.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,954,225,12,3
0x4830,2020-08-13,WH_0x3eb,35.67897,-109.067413,Type_A,2020,8,No,No,8.8,30.8,33,arizona,apache,190850,4385.0,3218,140.0,3,954.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,954,225,12,3
0x4831,2020-08-13,WH_0x3eb,35.67897,-109.067413,Type_B,2020,8,No,No,2.1,5.7,33,arizona,apache,190850,4385.0,3218,140.0,3,954.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,954,225,12,3
0x52a8,2020-08-13,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,8,No,No,7.0,19.9,33,alabama,marshall,105557,1890.0,3299,39.0,3,834.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,834,225,12,3
0x52a9,2020-08-13,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,8,No,No,3.6,10.1,33,alabama,marshall,105557,1890.0,3299,39.0,3,834.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,834,225,12,3
0x5b36,2020-08-13,WH_0x3ed,25.750156,-80.27964,Type_A,2020,8,No,No,4.0,17.6,33,florida,miami-dade,557129,8912.0,140983,1954.0,3,589.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,589,225,12,3
0x5b37,2020-08-13,WH_0x3ed,25.750156,-80.27964,Type_B,2020,8,No,Yes,0.0,7.6,33,florida,miami-dade,557129,8912.0,140983,1954.0,3,589.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,589,225,12,3
0x62d4,2020-08-13,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,8,No,No,8.0,19.9,33,florida,columbia,557129,8912.0,226,12.0,3,469.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,469,225,12,3
0x62d5,2020-08-13,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,8,No,No,0.4000000000000004,2.0,33,florida,columbia,557129,8912.0,226,12.0,3,469.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,469,225,12,3
0x6888,2020-08-13,WH_0x3ef,41.611603,-87.551186,Type_A,2020,8,No,No,6.199999999999998,16.699999999999996,33,illinois,cook,202577,7934.0,456,6.0,3,224.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,224,224,12,3
0x6889,2020-08-13,WH_0x3ef,41.611603,-87.551186,Type_B,2020,8,No,No,3.0,4.5,33,illinois,cook,202577,7934.0,456,6.0,3,224.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,224,224,12,3
0x6d4a,2020-08-13,WH_0x3f0,37.915825,-89.829262,Type_A,2020,8,No,No,13.2,40.1,33,illinois,randolph,202577,7934.0,418,12.0,3,103.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,103,103,12,3
0x6d4b,2020-08-13,WH_0x3f0,37.915825,-89.829262,Type_B,2020,8,No,No,3.1,8.0,33,illinois,randolph,202577,7934.0,418,12.0,3,103.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,103,103,12,3
0x72c0,2020-08-13,WH_0x3f1,48.692551,-116.319862,Type_A,2020,8,No,No,11.4,31.7,33,idaho,boundary,26814,256.0,39,0.0,3,193.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,193,193,12,3
0x72c1,2020-08-13,WH_0x3f1,48.692551,-116.319862,Type_B,2020,8,No,No,1.7999999999999998,5.999999999999999,33,idaho,boundary,26814,256.0,39,0.0,3,193.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,193,193,12,3
0x7744,2020-08-13,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,8,No,No,10.5,33.5,33,alaska,matanuska-susitna,4748,25.0,0,0.0,3,72.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,72,72,12,3
0x7745,2020-08-13,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,8,No,No,3.7,10.7,33,alaska,matanuska-susitna,4748,25.0,0,0.0,3,72.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,72,72,12,3
0x2ff4,2020-08-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,8,No,No,3.0,29.6,33,connecticut,hartford,50897,4453.0,12871,1419.0,4,1321.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1321,226,13,4
0x2ff5,2020-08-14,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,8,No,No,2.4000000000000004,7.4,33,connecticut,hartford,50897,4453.0,12871,1419.0,4,1321.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,955,226,13,4
0x3cca,2020-08-14,WH_0x3ea,38.749077,-105.18306,Type_A,2020,8,No,No,6.300000000000002,52.0,33,colorado,teller,52587,1892.0,144,3.0,4,1321.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1321,226,13,4
0x3ccb,2020-08-14,WH_0x3ea,38.749077,-105.18306,Type_B,2020,8,No,No,0.9000000000000004,11.6,33,colorado,teller,52587,1892.0,144,3.0,4,1321.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,955,226,13,4
0x4832,2020-08-14,WH_0x3eb,35.67897,-109.067413,Type_A,2020,8,No,No,11.0,41.8,33,arizona,apache,191810,4426.0,3221,140.0,4,955.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,955,226,13,4
0x4833,2020-08-14,WH_0x3eb,35.67897,-109.067413,Type_B,2020,8,No,No,3.2,8.9,33,arizona,apache,191810,4426.0,3221,140.0,4,955.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,955,226,13,4
0x52aa,2020-08-14,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,8,No,No,11.2,31.1,33,alabama,marshall,106309,1893.0,3306,39.0,4,835.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,835,226,13,4
0x52ab,2020-08-14,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,8,No,No,3.0,13.1,33,alabama,marshall,106309,1893.0,3306,39.0,4,835.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,835,226,13,4
0x5b38,2020-08-14,WH_0x3ed,25.750156,-80.27964,Type_A,2020,8,No,No,3.6,21.200000000000003,33,florida,miami-dade,563277,9140.0,142661,1999.0,4,590.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,590,226,13,4
0x5b39,2020-08-14,WH_0x3ed,25.750156,-80.27964,Type_B,2020,8,No,Yes,0.0,7.6,33,florida,miami-dade,563277,9140.0,142661,1999.0,4,590.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,590,226,13,4
0x62d6,2020-08-14,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,8,No,No,6.1,26.0,33,florida,columbia,563277,9140.0,227,12.0,4,470.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,470,226,13,4
0x62d7,2020-08-14,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,8,No,No,1.7000000000000002,3.7,33,florida,columbia,563277,9140.0,227,12.0,4,470.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,470,226,13,4
0x688a,2020-08-14,WH_0x3ef,41.611603,-87.551186,Type_A,2020,8,No,No,3.3000000000000007,20.0,33,illinois,cook,204827,7953.0,462,6.0,4,225.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,225,225,13,4
0x688b,2020-08-14,WH_0x3ef,41.611603,-87.551186,Type_B,2020,8,No,Yes,0.0,4.5,33,illinois,cook,204827,7953.0,462,6.0,4,225.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,225,225,13,4
0x6d4c,2020-08-14,WH_0x3f0,37.915825,-89.829262,Type_A,2020,8,No,No,12.1,52.2,33,illinois,randolph,204827,7953.0,419,12.0,4,104.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,104,104,13,4
0x6d4d,2020-08-14,WH_0x3f0,37.915825,-89.829262,Type_B,2020,8,No,No,2.2,10.2,33,illinois,randolph,204827,7953.0,419,12.0,4,104.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,104,104,13,4
0x72c2,2020-08-14,WH_0x3f1,48.692551,-116.319862,Type_A,2020,8,No,No,4.9,36.6,33,idaho,boundary,27312,267.0,39,0.0,4,194.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,194,194,13,4
0x72c3,2020-08-14,WH_0x3f1,48.692551,-116.319862,Type_B,2020,8,No,No,2.3,8.299999999999999,33,idaho,boundary,27312,267.0,39,0.0,4,194.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,194,194,13,4
0x7746,2020-08-14,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,8,No,No,8.4,41.9,33,alaska,matanuska-susitna,4867,25.0,0,0.0,4,73.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,73,73,13,4
0x7747,2020-08-14,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,8,No,No,3.7,14.4,33,alaska,matanuska-susitna,4867,25.0,0,0.0,4,73.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,73,73,13,4
0x2ff6,2020-08-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,8,Yes,No,1.0999999999999996,30.700000000000003,33,connecticut,hartford,50897,4453.0,12871,1419.0,5,1322.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1322,227,14,5
0x2ff7,2020-08-15,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,8,Yes,No,3.2,10.6,33,connecticut,hartford,50897,4453.0,12871,1419.0,5,1322.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,956,227,14,5
0x3ccc,2020-08-15,WH_0x3ea,38.749077,-105.18306,Type_A,2020,8,Yes,No,7.800000000000002,59.8,33,colorado,teller,52868,1897.0,145,3.0,5,1322.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1322,227,14,5
0x3ccd,2020-08-15,WH_0x3ea,38.749077,-105.18306,Type_B,2020,8,Yes,No,1.7999999999999998,13.4,33,colorado,teller,52868,1897.0,145,3.0,5,1322.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,956,227,14,5
0x4834,2020-08-15,WH_0x3eb,35.67897,-109.067413,Type_A,2020,8,Yes,No,6.800000000000002,48.6,33,arizona,apache,192670,4497.0,3241,142.0,5,956.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,956,227,14,5
0x4835,2020-08-15,WH_0x3eb,35.67897,-109.067413,Type_B,2020,8,Yes,No,1.0,9.9,33,arizona,apache,192670,4497.0,3241,142.0,5,956.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,956,227,14,5
0x52ac,2020-08-15,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,8,Yes,No,6.300000000000002,37.4,33,alabama,marshall,107580,1896.0,3319,39.0,5,836.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,836,227,14,5
0x52ad,2020-08-15,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,8,Yes,No,0.2999999999999998,13.4,33,alabama,marshall,107580,1896.0,3319,39.0,5,836.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,836,227,14,5
0x5b3a,2020-08-15,WH_0x3ed,25.750156,-80.27964,Type_A,2020,8,Yes,Yes,0.0,21.200000000000003,33,florida,miami-dade,569629,9344.0,144406,2047.0,5,591.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,591,227,14,5
0x5b3b,2020-08-15,WH_0x3ed,25.750156,-80.27964,Type_B,2020,8,Yes,No,2.2,9.8,33,florida,miami-dade,569629,9344.0,144406,2047.0,5,591.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,591,227,14,5
0x62d8,2020-08-15,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,8,Yes,No,6.4,32.4,33,florida,columbia,569629,9344.0,241,12.0,5,471.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,471,227,14,5
0x62d9,2020-08-15,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,8,Yes,No,1.7999999999999998,5.5,33,florida,columbia,569629,9344.0,241,12.0,5,471.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,471,227,14,5
0x688c,2020-08-15,WH_0x3ef,41.611603,-87.551186,Type_A,2020,8,Yes,Yes,0.0,20.0,33,illinois,cook,206505,7959.0,472,8.0,5,226.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,226,226,14,5
0x688d,2020-08-15,WH_0x3ef,41.611603,-87.551186,Type_B,2020,8,Yes,No,1.2999999999999998,5.8,33,illinois,cook,206505,7959.0,472,8.0,5,226.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,226,226,14,5
0x6d4e,2020-08-15,WH_0x3f0,37.915825,-89.829262,Type_A,2020,8,Yes,No,5.4,57.6,33,illinois,randolph,206505,7959.0,428,12.0,5,105.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,105,105,14,5
0x6d4f,2020-08-15,WH_0x3f0,37.915825,-89.829262,Type_B,2020,8,Yes,No,3.2,13.4,33,illinois,randolph,206505,7959.0,428,12.0,5,105.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,105,105,14,5
0x72c4,2020-08-15,WH_0x3f1,48.692551,-116.319862,Type_A,2020,8,Yes,No,7.1,43.7,33,idaho,boundary,27620,269.0,39,0.0,5,195.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,195,195,14,5
0x72c5,2020-08-15,WH_0x3f1,48.692551,-116.319862,Type_B,2020,8,Yes,No,0.1,8.399999999999999,33,idaho,boundary,27620,269.0,39,0.0,5,195.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,195,195,14,5
0x7748,2020-08-15,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,8,Yes,No,7.9,49.8,33,alaska,matanuska-susitna,4952,26.0,0,0.0,5,74.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,74,74,14,5
0x7749,2020-08-15,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,8,Yes,No,3.3,17.7,33,alaska,matanuska-susitna,4952,26.0,0,0.0,5,74.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,74,74,14,5
0x2ff8,2020-08-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,8,Yes,No,1.0,31.700000000000003,33,connecticut,hartford,50897,4453.0,12871,1419.0,6,1323.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1323,228,15,6
0x2ff9,2020-08-16,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,8,Yes,No,1.2999999999999998,11.900000000000002,33,connecticut,hartford,50897,4453.0,12871,1419.0,6,1323.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,957,228,15,6
0x3cce,2020-08-16,WH_0x3ea,38.749077,-105.18306,Type_A,2020,8,Yes,No,7.699999999999998,67.5,33,colorado,teller,53188,1897.0,146,3.0,6,1323.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1323,228,15,6
0x3ccf,2020-08-16,WH_0x3ea,38.749077,-105.18306,Type_B,2020,8,Yes,No,2.9000000000000004,16.299999999999997,33,colorado,teller,53188,1897.0,146,3.0,6,1323.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,957,228,15,6
0x4836,2020-08-16,WH_0x3eb,35.67897,-109.067413,Type_A,2020,8,Yes,No,8.8,57.400000000000006,33,arizona,apache,193554,4509.0,3241,142.0,6,957.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,957,228,15,6
0x4837,2020-08-16,WH_0x3eb,35.67897,-109.067413,Type_B,2020,8,Yes,No,2.9,12.8,33,arizona,apache,193554,4509.0,3241,142.0,6,957.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,957,228,15,6
0x52ae,2020-08-16,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,8,Yes,No,7.4,44.8,33,alabama,marshall,108433,1898.0,3328,39.0,6,837.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,837,228,15,6
0x52af,2020-08-16,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,8,Yes,No,0.9000000000000004,14.3,33,alabama,marshall,108433,1898.0,3328,39.0,6,837.0,AL,0,539877,50645,10.660025668871556,east_south_central,south,39.5,28650,837,228,15,6
0x5b3c,2020-08-16,WH_0x3ed,25.750156,-80.27964,Type_A,2020,8,Yes,No,6.8,28.000000000000004,33,florida,miami-dade,573408,9451.0,145306,2057.0,6,592.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,592,228,15,6
0x5b3d,2020-08-16,WH_0x3ed,25.750156,-80.27964,Type_B,2020,8,Yes,No,1.7999999999999998,11.6,33,florida,miami-dade,573408,9451.0,145306,2057.0,6,592.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,592,228,15,6
0x62da,2020-08-16,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,8,Yes,No,3.5,35.9,33,florida,columbia,573408,9451.0,242,12.0,6,472.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,472,228,15,6
0x62db,2020-08-16,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,8,Yes,No,2.2,7.7,33,florida,columbia,573408,9451.0,242,12.0,6,472.0,FL,0,21781128,53625,406.1748811188811,mid_atlantic,north_east,42.7,32887,472,228,15,6
0x688e,2020-08-16,WH_0x3ef,41.611603,-87.551186,Type_A,2020,8,Yes,No,6.3,26.3,33,illinois,cook,208068,7973.0,472,9.0,6,227.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,227,227,15,6
0x688f,2020-08-16,WH_0x3ef,41.611603,-87.551186,Type_B,2020,8,Yes,No,0.7999999999999998,6.6,33,illinois,cook,208068,7973.0,472,9.0,6,227.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,227,227,15,6
0x6d50,2020-08-16,WH_0x3f0,37.915825,-89.829262,Type_A,2020,8,Yes,No,5.6,63.2,33,illinois,randolph,208068,7973.0,429,12.0,6,106.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,106,106,15,6
0x6d51,2020-08-16,WH_0x3f0,37.915825,-89.829262,Type_B,2020,8,Yes,No,3.1,16.5,33,illinois,randolph,208068,7973.0,429,12.0,6,106.0,IL,0,12671469,55519,228.23662169707669,east_north_central,mid_west,38.8,37728,106,106,15,6
0x72c6,2020-08-16,WH_0x3f1,48.692551,-116.319862,Type_A,2020,8,Yes,No,9.2,52.89999999999999,33,idaho,boundary,27794,269.0,39,0.0,6,196.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,196,196,15,6
0x72c7,2020-08-16,WH_0x3f1,48.692551,-116.319862,Type_B,2020,8,Yes,No,3.1,11.499999999999998,33,idaho,boundary,27794,269.0,39,0.0,6,196.0,ID,0,1839106,82643,22.253620996333627,mountain,west,37.2,29606,196,196,15,6
0x774a,2020-08-16,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,8,Yes,No,9.3,59.1,33,alaska,matanuska-susitna,5058,26.0,0,0.0,6,75.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,75,75,15,6
0x774b,2020-08-16,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,8,Yes,No,3.8,21.5,33,alaska,matanuska-susitna,5058,26.0,0,0.0,6,75.0,AK,0,733391,570641,1.2852055845969708,pacific,west,35.3,75463,75,75,15,6
0x2ffa,2020-08-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,8,No,No,7.4,7.4,34,connecticut,hartford,51267,4456.0,12956,1420.0,0,1324.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,1324,229,16,0
0x2ffb,2020-08-17,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,8,No,No,0.2999999999999998,0.2999999999999998,34,connecticut,hartford,51267,4456.0,12956,1420.0,0,1324.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,958,229,16,0
0x3cd0,2020-08-17,WH_0x3ea,38.749077,-105.18306,Type_A,2020,8,No,No,6.1,6.1,34,colorado,teller,53391,1903.0,145,3.0,0,1324.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,1324,229,16,0
0x3cd1,2020-08-17,WH_0x3ea,38.749077,-105.18306,Type_B,2020,8,No,No,2.8,2.8,34,colorado,teller,53391,1903.0,145,3.0,0,1324.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,958,229,16,0
0x4838,2020-08-17,WH_0x3eb,35.67897,-109.067413,Type_A,2020,8,No,No,7.699999999999998,7.699999999999998,34,arizona,apache,194027,4509.0,3241,142.0,0,958.0,AZ,0,7276316,113594,64.05546067573992,mountain,west,38.5,32173,958,229,16,0
